CVE,Date,CWE,Severity
CVE-2025-22616,2025-01-13T21:15:15.237,CWE-79,5.4
CVE-2025-22617,2025-01-13T21:15:15.370,CWE-79,6.1
CVE-2025-22618,2025-01-13T21:15:15.500,CWE-79,5.4
CVE-2025-22619,2025-01-13T21:15:15.620,CWE-79,6.1
CVE-2025-0053,2025-01-14T01:15:15.403,CWE-209,5.3
CVE-2025-0055,2025-01-14T01:15:15.570,CWE-497,6.0
CVE-2025-0056,2025-01-14T01:15:15.730,CWE-497,6.0
CVE-2025-0057,2025-01-14T01:15:15.883,CWE-434,4.8
CVE-2025-0058,2025-01-14T01:15:16.040,CWE-639,6.5
CVE-2025-0059,2025-01-14T01:15:16.190,CWE-497,6.0
CVE-2025-0060,2025-01-14T01:15:16.350,CWE-94,6.5
CVE-2025-0061,2025-01-14T01:15:16.500,CWE-497,9.1
CVE-2025-0063,2025-01-14T01:15:16.633,CWE-89,8.8
CVE-2025-0066,2025-01-14T01:15:16.783,CWE-732,8.8
CVE-2025-0067,2025-01-14T01:15:16.950,CWE-862,6.3
CVE-2025-0068,2025-01-14T01:15:17.107,CWE-862,4.3
CVE-2025-0069,2025-01-14T01:15:17.257,CWE-427,7.8
CVE-2025-0070,2025-01-14T01:15:17.427,CWE-287,9.9
CVE-2025-23030,2025-01-14T01:15:17.690,CWE-79,6.1
CVE-2025-23031,2025-01-14T01:15:17.833,CWE-79,5.4
CVE-2025-23032,2025-01-14T01:15:17.980,CWE-79,5.4
CVE-2025-23033,2025-01-14T01:15:18.127,CWE-79,5.4
CVE-2025-23034,2025-01-14T01:15:18.273,CWE-79,6.1
CVE-2025-23035,2025-01-14T01:15:18.413,CWE-79,5.4
CVE-2025-23036,2025-01-14T01:15:18.563,CWE-79,5.4
CVE-2025-23037,2025-01-14T01:15:18.717,CWE-79,5.4
CVE-2025-23038,2025-01-14T01:15:18.867,CWE-79,5.4
CVE-2025-23082,2025-01-14T02:15:08.163,CWE-918,N/A
CVE-2025-0393,2025-01-14T09:15:21.263,CWE-352,6.1
CVE-2025-0394,2025-01-14T09:15:21.430,CWE-434,8.8
CVE-2025-20016,2025-01-14T10:15:07.500,CWE-78,7.2
CVE-2025-20055,2025-01-14T10:15:07.710,CWE-78,9.8
CVE-2025-20620,2025-01-14T10:15:07.860,CWE-89,7.5
CVE-2025-0458,2025-01-14T16:15:34.397,CWE-79;CWE-94,4.3
CVE-2025-0459,2025-01-14T16:15:34.617,CWE-426,5.3
CVE-2025-0460,2025-01-14T16:15:34.800,CWE-284;CWE-434,7.3
CVE-2025-0461,2025-01-14T16:15:34.997,CWE-22,7.5
CVE-2025-22983,2025-01-14T16:15:35.603,CWE-922,7.5
CVE-2025-22984,2025-01-14T16:15:35.710,CWE-922,7.5
CVE-2025-0462,2025-01-14T17:15:21.040,CWE-74;CWE-89,9.8
CVE-2025-0463,2025-01-14T17:15:21.210,CWE-284;CWE-434,9.8
CVE-2025-0464,2025-01-14T17:15:21.387,CWE-79;CWE-94,4.8
CVE-2025-23080,2025-01-14T17:15:21.620,CWE-79,5.3
CVE-2025-23081,2025-01-14T17:15:21.750,CWE-79;CWE-352,6.1
CVE-2025-0465,2025-01-14T18:15:29.883,CWE-20;CWE-502,7.3
CVE-2025-21171,2025-01-14T18:15:30.100,CWE-122;NVD-CWE-noinfo,7.5
CVE-2025-21172,2025-01-14T18:15:30.300,CWE-122;CWE-190;NVD-CWE-noinfo,7.5
CVE-2025-21173,2025-01-14T18:15:30.480,CWE-379;NVD-CWE-noinfo,7.3
CVE-2025-21176,2025-01-14T18:15:30.650,CWE-126;NVD-CWE-noinfo,8.8
CVE-2025-21178,2025-01-14T18:15:30.847,CWE-122;CWE-125;NVD-CWE-noinfo,8.8
CVE-2025-21186,2025-01-14T18:15:31.020,CWE-122;NVD-CWE-noinfo,7.8
CVE-2025-21187,2025-01-14T18:15:31.187,CWE-94;NVD-CWE-noinfo,7.8
CVE-2025-21189,2025-01-14T18:15:31.377,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21193,2025-01-14T18:15:31.637,CWE-352;NVD-CWE-noinfo,6.5
CVE-2025-21202,2025-01-14T18:15:31.827,CWE-284;NVD-CWE-noinfo,6.1
CVE-2025-21207,2025-01-14T18:15:32.027,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21210,2025-01-14T18:15:32.207,CWE-636;NVD-CWE-noinfo,4.2
CVE-2025-21211,2025-01-14T18:15:32.410,CWE-693;NVD-CWE-noinfo,6.8
CVE-2025-21213,2025-01-14T18:15:32.600,CWE-284;NVD-CWE-noinfo,4.6
CVE-2025-21214,2025-01-14T18:15:32.777,CWE-200;NVD-CWE-noinfo,4.2
CVE-2025-21215,2025-01-14T18:15:32.973,CWE-125;NVD-CWE-noinfo,4.6
CVE-2025-21217,2025-01-14T18:15:33.193,CWE-693;NVD-CWE-noinfo,6.5
CVE-2025-21218,2025-01-14T18:15:33.370,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21219,2025-01-14T18:15:33.547,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21220,2025-01-14T18:15:33.750,CWE-908;NVD-CWE-noinfo,7.5
CVE-2025-21223,2025-01-14T18:15:33.947,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21224,2025-01-14T18:15:34.150,CWE-416;CWE-591;NVD-CWE-noinfo,8.1
CVE-2025-21225,2025-01-14T18:15:34.367,CWE-843;NVD-CWE-noinfo,5.9
CVE-2025-21226,2025-01-14T18:15:34.560,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21227,2025-01-14T18:15:34.753,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21228,2025-01-14T18:15:34.950,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21229,2025-01-14T18:15:35.153,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21230,2025-01-14T18:15:35.333,CWE-20;CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21231,2025-01-14T18:15:35.513,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21232,2025-01-14T18:15:35.690,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21233,2025-01-14T18:15:35.870,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21234,2025-01-14T18:15:36.080,CWE-20;NVD-CWE-noinfo,7.8
CVE-2025-21235,2025-01-14T18:15:36.320,CWE-20;NVD-CWE-noinfo,7.8
CVE-2025-21236,2025-01-14T18:15:36.667,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21237,2025-01-14T18:15:36.983,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21238,2025-01-14T18:15:37.407,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21239,2025-01-14T18:15:38.010,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21240,2025-01-14T18:15:38.770,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21241,2025-01-14T18:15:39.490,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21242,2025-01-14T18:15:39.867,CWE-200;NVD-CWE-noinfo,5.9
CVE-2025-21243,2025-01-14T18:15:40.180,CWE-190;NVD-CWE-noinfo,8.8
CVE-2025-21244,2025-01-14T18:15:40.487,CWE-190;NVD-CWE-noinfo,8.8
CVE-2025-21245,2025-01-14T18:15:41.100,CWE-122;CWE-125;NVD-CWE-noinfo,8.8
CVE-2025-21246,2025-01-14T18:15:41.790,CWE-122;CWE-125;NVD-CWE-noinfo,8.8
CVE-2025-21248,2025-01-14T18:15:42.107,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21249,2025-01-14T18:15:42.360,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21250,2025-01-14T18:15:42.593,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21251,2025-01-14T18:15:42.867,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21252,2025-01-14T18:15:43.180,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21255,2025-01-14T18:15:43.437,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21256,2025-01-14T18:15:43.730,CWE-122;CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21257,2025-01-14T18:15:43.990,CWE-125;NVD-CWE-noinfo,5.5
CVE-2025-21258,2025-01-14T18:15:44.660,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21260,2025-01-14T18:15:44.927,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21261,2025-01-14T18:15:45.137,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21263,2025-01-14T18:15:45.337,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21265,2025-01-14T18:15:45.583,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21266,2025-01-14T18:15:45.797,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21268,2025-01-14T18:15:46.023,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21269,2025-01-14T18:15:46.290,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21270,2025-01-14T18:15:46.503,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21271,2025-01-14T18:15:46.747,CWE-126;NVD-CWE-noinfo,7.8
CVE-2025-21272,2025-01-14T18:15:46.987,CWE-908;NVD-CWE-noinfo,6.5
CVE-2025-21273,2025-01-14T18:15:47.240,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21274,2025-01-14T18:15:47.487,CWE-59;NVD-CWE-noinfo,5.5
CVE-2025-21275,2025-01-14T18:15:47.723,CWE-285;NVD-CWE-noinfo,7.8
CVE-2025-21276,2025-01-14T18:15:48.013,CWE-191;CWE-693;NVD-CWE-noinfo,7.5
CVE-2025-21277,2025-01-14T18:15:48.260,CWE-126;NVD-CWE-noinfo,7.5
CVE-2025-21278,2025-01-14T18:15:48.480,CWE-362;NVD-CWE-noinfo,5.5
CVE-2025-21280,2025-01-14T18:15:48.690,CWE-20;NVD-CWE-noinfo,5.5
CVE-2025-21281,2025-01-14T18:15:48.897,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21282,2025-01-14T18:15:49.110,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21284,2025-01-14T18:15:49.317,CWE-20;NVD-CWE-noinfo,5.5
CVE-2025-21285,2025-01-14T18:15:49.530,CWE-476;NVD-CWE-noinfo,7.5
CVE-2025-21286,2025-01-14T18:15:49.760,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21287,2025-01-14T18:15:49.947,CWE-269;NVD-CWE-noinfo,7.8
CVE-2025-21288,2025-01-14T18:15:50.173,CWE-908;NVD-CWE-noinfo,6.5
CVE-2025-21289,2025-01-14T18:15:50.363,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21290,2025-01-14T18:15:50.587,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21291,2025-01-14T18:15:50.767,CWE-415;NVD-CWE-noinfo,8.8
CVE-2025-21292,2025-01-14T18:15:50.927,CWE-94;NVD-CWE-noinfo,8.8
CVE-2025-21293,2025-01-14T18:15:51.110,CWE-284;NVD-CWE-noinfo,8.8
CVE-2025-21294,2025-01-14T18:15:51.320,CWE-591;NVD-CWE-noinfo,8.1
CVE-2025-21295,2025-01-14T18:15:51.520,CWE-416;NVD-CWE-noinfo,8.1
CVE-2025-21296,2025-01-14T18:15:51.710,CWE-416;NVD-CWE-noinfo,7.5
CVE-2025-21297,2025-01-14T18:15:51.890,CWE-416;NVD-CWE-noinfo,8.1
CVE-2025-21298,2025-01-14T18:15:52.080,CWE-416;NVD-CWE-noinfo,9.8
CVE-2025-21299,2025-01-14T18:15:52.270,CWE-922;NVD-CWE-noinfo,7.8
CVE-2025-21300,2025-01-14T18:15:52.463,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21301,2025-01-14T18:15:52.660,CWE-284;NVD-CWE-noinfo,6.5
CVE-2025-21302,2025-01-14T18:15:52.840,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21303,2025-01-14T18:15:53.047,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21304,2025-01-14T18:15:53.237,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21305,2025-01-14T18:15:53.450,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21306,2025-01-14T18:15:53.630,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21307,2025-01-14T18:15:53.837,CWE-416;NVD-CWE-noinfo,9.8
CVE-2025-21308,2025-01-14T18:15:54.030,CWE-200;NVD-CWE-noinfo,6.5
CVE-2025-21309,2025-01-14T18:15:54.210,CWE-591;NVD-CWE-noinfo,8.1
CVE-2025-21310,2025-01-14T18:15:54.380,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21311,2025-01-14T18:15:54.567,CWE-303;NVD-CWE-noinfo,9.8
CVE-2025-21312,2025-01-14T18:15:54.770,CWE-908;NVD-CWE-noinfo,2.4
CVE-2025-21313,2025-01-14T18:15:55.007,CWE-833;NVD-CWE-noinfo,6.5
CVE-2025-21314,2025-01-14T18:15:55.163,CWE-451;NVD-CWE-noinfo,6.5
CVE-2025-21315,2025-01-14T18:15:55.343,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21316,2025-01-14T18:15:55.510,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21317,2025-01-14T18:15:55.697,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21318,2025-01-14T18:15:55.880,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21319,2025-01-14T18:15:56.090,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21320,2025-01-14T18:15:56.297,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21321,2025-01-14T18:15:56.533,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21323,2025-01-14T18:15:56.760,CWE-532;NVD-CWE-noinfo,5.5
CVE-2025-21324,2025-01-14T18:15:56.970,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21326,2025-01-14T18:15:57.170,CWE-843;NVD-CWE-noinfo,7.8
CVE-2025-21327,2025-01-14T18:15:57.340,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21328,2025-01-14T18:15:57.530,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21329,2025-01-14T18:15:57.733,CWE-41;NVD-CWE-noinfo,4.3
CVE-2025-21330,2025-01-14T18:15:57.940,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21331,2025-01-14T18:15:58.120,CWE-59;NVD-CWE-noinfo,7.3
CVE-2025-21332,2025-01-14T18:15:58.307,CWE-41;NVD-CWE-noinfo,8.8
CVE-2025-21333,2025-01-14T18:15:58.530,CWE-122;NVD-CWE-noinfo,7.8
CVE-2025-21334,2025-01-14T18:15:58.770,CWE-416,7.8
CVE-2025-21335,2025-01-14T18:15:58.960,CWE-416,7.8
CVE-2025-21336,2025-01-14T18:15:59.143,CWE-203;NVD-CWE-noinfo,5.6
CVE-2025-21338,2025-01-14T18:15:59.300,CWE-190;NVD-CWE-noinfo,7.8
CVE-2025-21339,2025-01-14T18:15:59.480,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21340,2025-01-14T18:15:59.673,CWE-284;NVD-CWE-noinfo,5.5
CVE-2025-21341,2025-01-14T18:15:59.853,CWE-125;NVD-CWE-noinfo,6.6
CVE-2025-21343,2025-01-14T18:16:00.053,CWE-269;NVD-CWE-noinfo,7.5
CVE-2025-21344,2025-01-14T18:16:00.227,CWE-20;NVD-CWE-noinfo,7.8
CVE-2025-21345,2025-01-14T18:16:00.437,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21346,2025-01-14T18:16:00.607,CWE-693;NVD-CWE-noinfo,7.8
CVE-2025-21348,2025-01-14T18:16:00.780,CWE-285;NVD-CWE-noinfo,7.2
CVE-2025-21354,2025-01-14T18:16:00.947,CWE-822;NVD-CWE-noinfo,7.8
CVE-2025-21356,2025-01-14T18:16:01.130,CWE-122;CWE-843;NVD-CWE-noinfo,7.8
CVE-2025-21357,2025-01-14T18:16:01.293,CWE-908;NVD-CWE-noinfo,6.7
CVE-2025-21360,2025-01-14T18:16:01.470,CWE-269;NVD-CWE-noinfo,7.8
CVE-2025-21361,2025-01-14T18:16:01.637,CWE-641;NVD-CWE-noinfo,7.8
CVE-2025-21362,2025-01-14T18:16:01.820,CWE-416;NVD-CWE-noinfo,8.4
CVE-2025-21363,2025-01-14T18:16:01.993,CWE-822;NVD-CWE-noinfo,7.8
CVE-2025-21364,2025-01-14T18:16:02.150,CWE-502;NVD-CWE-noinfo,7.8
CVE-2025-21365,2025-01-14T18:16:02.310,CWE-426;NVD-CWE-noinfo,7.8
CVE-2025-21366,2025-01-14T18:16:02.463,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21370,2025-01-14T18:16:02.650,CWE-20;NVD-CWE-noinfo,8.8
CVE-2025-21372,2025-01-14T18:16:02.813,CWE-416;NVD-CWE-noinfo,7.8
CVE-2025-21374,2025-01-14T18:16:03.003,CWE-125,5.5
CVE-2025-21378,2025-01-14T18:16:03.183,CWE-122;NVD-CWE-noinfo,7.8
CVE-2025-21382,2025-01-14T18:16:03.413,CWE-122;CWE-190;NVD-CWE-noinfo,7.8
CVE-2025-21389,2025-01-14T18:16:03.660,CWE-400;NVD-CWE-noinfo,7.5
CVE-2025-21393,2025-01-14T18:16:03.863,CWE-79;NVD-CWE-noinfo,6.3
CVE-2025-21395,2025-01-14T18:16:04.033,CWE-122;NVD-CWE-noinfo,7.8
CVE-2025-21402,2025-01-14T18:16:04.190,CWE-641;NVD-CWE-noinfo,7.8
CVE-2025-21403,2025-01-14T18:16:04.350,CWE-863;NVD-CWE-noinfo,6.4
CVE-2025-21405,2025-01-14T18:16:04.507,CWE-284;NVD-CWE-noinfo,7.3
CVE-2025-21409,2025-01-14T18:16:04.673,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21411,2025-01-14T18:16:04.860,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21413,2025-01-14T18:16:05.103,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21417,2025-01-14T18:16:05.307,CWE-122;NVD-CWE-noinfo,8.8
CVE-2025-21607,2025-01-14T18:16:05.490,CWE-670,7.5
CVE-2025-23025,2025-01-14T18:16:05.650,CWE-862,8.0
CVE-2025-23051,2025-01-14T18:16:05.813,CWE-94,7.2
CVE-2025-23052,2025-01-14T18:16:05.960,CWE-77,7.2
CVE-2025-23366,2025-01-14T18:16:06.290,CWE-79,4.8
CVE-2025-0474,2025-01-14T19:15:32.930,CWE-918,7.7
CVE-2025-21122,2025-01-14T19:15:33.070,CWE-191,7.8
CVE-2025-21127,2025-01-14T19:15:33.230,CWE-427,7.8
CVE-2025-21128,2025-01-14T19:15:33.387,CWE-121;CWE-787,7.8
CVE-2025-21129,2025-01-14T19:15:33.550,CWE-122;CWE-787,7.8
CVE-2025-21130,2025-01-14T19:15:33.723,CWE-787,7.8
CVE-2025-21131,2025-01-14T19:15:33.897,CWE-787,7.8
CVE-2025-21132,2025-01-14T19:15:34.047,CWE-787,7.8
CVE-2025-21133,2025-01-14T19:15:34.187,CWE-191,7.8
CVE-2025-21134,2025-01-14T19:15:34.337,CWE-191,7.8
CVE-2025-23041,2025-01-14T19:15:44.713,CWE-20;NVD-CWE-noinfo,5.3
CVE-2025-23042,2025-01-14T19:15:44.863,CWE-285,7.5
CVE-2025-23072,2025-01-14T19:15:45.007,CWE-79,5.4
CVE-2025-23073,2025-01-14T19:15:45.120,CWE-88;CWE-200,3.5
CVE-2025-23074,2025-01-14T19:15:45.223,CWE-200,2.4
CVE-2025-21135,2025-01-14T20:15:30.853,CWE-191,7.8
CVE-2025-21136,2025-01-14T20:15:31.007,CWE-787,7.8
CVE-2025-21137,2025-01-14T20:15:31.157,CWE-122;CWE-787,7.8
CVE-2025-21138,2025-01-14T20:15:31.300,CWE-787,7.8
CVE-2025-21139,2025-01-14T20:15:31.457,CWE-122;CWE-787,7.8
CVE-2025-23018,2025-01-14T20:15:32.440,CWE-940;NVD-CWE-Other,6.5
CVE-2025-23019,2025-01-14T20:15:32.577,CWE-940;NVD-CWE-Other,6.5
CVE-2025-22996,2025-01-15T00:15:45.053,CWE-79,4.8
CVE-2025-22997,2025-01-15T00:15:45.167,CWE-79,4.8
CVE-2025-0343,2025-01-15T01:15:13.673,CWE-228,7.5
CVE-2025-23013,2025-01-15T04:15:20.037,CWE-394,7.3
CVE-2025-21101,2025-01-15T05:15:09.097,CWE-362,6.3
CVE-2025-22394,2025-01-15T05:15:10.343,CWE-367,7.0
CVE-2025-23061,2025-01-15T05:15:10.517,CWE-94,9.8
CVE-2025-0354,2025-01-15T08:15:26.330,CWE-79,4.8
CVE-2025-0355,2025-01-15T08:15:26.493,CWE-306,7.5
CVE-2025-0356,2025-01-15T08:15:26.650,CWE-78,7.2
CVE-2025-0193,2025-01-15T11:15:09.280,CWE-79,5.2
CVE-2025-0434,2025-01-15T11:15:09.470,CWE-122,8.8
CVE-2025-0435,2025-01-15T11:15:09.580,CWE-451,6.5
CVE-2025-0436,2025-01-15T11:15:09.673,CWE-472,8.8
CVE-2025-0437,2025-01-15T11:15:09.800,CWE-125,8.8
CVE-2025-0438,2025-01-15T11:15:09.930,CWE-121,8.8
CVE-2025-0439,2025-01-15T11:15:10.060,CWE-362,6.5
CVE-2025-0440,2025-01-15T11:15:10.187,CWE-290,6.5
CVE-2025-0441,2025-01-15T11:15:10.287,CWE-200,6.5
CVE-2025-0442,2025-01-15T11:15:10.383,CWE-290,6.5
CVE-2025-0443,2025-01-15T11:15:10.483,CWE-79,8.8
CVE-2025-0446,2025-01-15T11:15:10.580,CWE-451,4.3
CVE-2025-0447,2025-01-15T11:15:10.673,CWE-79,8.8
CVE-2025-0448,2025-01-15T11:15:10.763,CWE-79,4.3
CVE-2025-21629,2025-01-15T13:15:15.220,NVD-CWE-noinfo,5.5
CVE-2025-21630,2025-01-15T13:15:15.330,N/A,N/A
CVE-2025-21088,2025-01-15T16:15:32.413,CWE-704,6.5
CVE-2025-22317,2025-01-15T16:15:34.590,CWE-79,7.1
CVE-2025-22329,2025-01-15T16:15:34.763,CWE-79,6.5
CVE-2025-22346,2025-01-15T16:15:34.923,CWE-918,6.4
CVE-2025-22587,2025-01-15T16:15:35.097,CWE-79,6.5
CVE-2025-22724,2025-01-15T16:15:35.250,CWE-79,6.5
CVE-2025-22729,2025-01-15T16:15:35.400,CWE-862,4.3
CVE-2025-22731,2025-01-15T16:15:35.550,CWE-352,4.3
CVE-2025-22734,2025-01-15T16:15:35.703,CWE-79,5.9
CVE-2025-22736,2025-01-15T16:15:35.877,CWE-266,8.8
CVE-2025-22737,2025-01-15T16:15:36.030,CWE-862,5.3
CVE-2025-22738,2025-01-15T16:15:36.187,CWE-79,4.8
CVE-2025-22742,2025-01-15T16:15:36.350,CWE-79,6.5
CVE-2025-22743,2025-01-15T16:15:36.503,CWE-79,6.5
CVE-2025-22744,2025-01-15T16:15:36.657,CWE-79,6.5
CVE-2025-22745,2025-01-15T16:15:36.810,CWE-79,6.5
CVE-2025-22746,2025-01-15T16:15:36.980,CWE-79,6.5
CVE-2025-22747,2025-01-15T16:15:37.150,CWE-79,6.5
CVE-2025-22748,2025-01-15T16:15:37.300,CWE-79,6.5
CVE-2025-22749,2025-01-15T16:15:37.450,CWE-79,6.5
CVE-2025-22750,2025-01-15T16:15:37.610,CWE-79,7.1
CVE-2025-22751,2025-01-15T16:15:37.770,CWE-79,7.1
CVE-2025-22752,2025-01-15T16:15:37.933,CWE-79,6.1
CVE-2025-22753,2025-01-15T16:15:38.090,CWE-79,7.1
CVE-2025-22754,2025-01-15T16:15:38.260,CWE-79,7.1
CVE-2025-22755,2025-01-15T16:15:38.417,CWE-79,7.1
CVE-2025-22758,2025-01-15T16:15:38.577,CWE-79,6.5
CVE-2025-22759,2025-01-15T16:15:38.733,CWE-79,5.4
CVE-2025-22760,2025-01-15T16:15:38.890,CWE-79,6.1
CVE-2025-22761,2025-01-15T16:15:39.053,CWE-79,6.5
CVE-2025-22762,2025-01-15T16:15:39.227,CWE-79,5.9
CVE-2025-22764,2025-01-15T16:15:39.373,CWE-79,7.1
CVE-2025-22765,2025-01-15T16:15:39.543,CWE-79,7.1
CVE-2025-22766,2025-01-15T16:15:39.700,CWE-79,7.1
CVE-2025-22769,2025-01-15T16:15:39.860,CWE-79,6.5
CVE-2025-22773,2025-01-15T16:15:40.027,CWE-538,5.3
CVE-2025-22776,2025-01-15T16:15:40.193,CWE-79,7.1
CVE-2025-22778,2025-01-15T16:15:40.350,CWE-79,7.1
CVE-2025-22779,2025-01-15T16:15:40.510,CWE-862,4.3
CVE-2025-22780,2025-01-15T16:15:40.660,CWE-79,6.5
CVE-2025-22781,2025-01-15T16:15:40.813,CWE-79,6.5
CVE-2025-22782,2025-01-15T16:15:40.973,CWE-434,9.9
CVE-2025-22784,2025-01-15T16:15:41.127,CWE-352,8.6
CVE-2025-22785,2025-01-15T16:15:41.290,CWE-89,9.3
CVE-2025-22786,2025-01-15T16:15:41.440,CWE-35;CWE-22,8.8
CVE-2025-22787,2025-01-15T16:15:41.603,CWE-862,8.8
CVE-2025-22788,2025-01-15T16:15:41.750,CWE-79,5.9
CVE-2025-22793,2025-01-15T16:15:41.897,CWE-79,7.1
CVE-2025-22795,2025-01-15T16:15:42.053,CWE-79,7.1
CVE-2025-22797,2025-01-15T16:15:42.200,CWE-79,6.5
CVE-2025-22798,2025-01-15T16:15:42.343,CWE-79,6.5
CVE-2025-22799,2025-01-15T16:15:42.490,CWE-89,8.5
CVE-2025-22968,2025-01-15T16:15:42.657,CWE-94,9.8
CVE-2025-20036,2025-01-15T17:15:18.950,CWE-1287,6.5
CVE-2025-20086,2025-01-15T17:15:19.107,CWE-1287,6.5
CVE-2025-20088,2025-01-15T17:15:19.243,CWE-1287,6.5
CVE-2025-21083,2025-01-15T17:15:19.393,CWE-1287,6.5
CVE-2025-0480,2025-01-15T18:15:24.457,CWE-918,4.3
CVE-2025-0502,2025-01-15T18:15:24.650,CWE-402,6.9
CVE-2025-23040,2025-01-15T18:15:24.797,CWE-522,6.6
CVE-2025-0481,2025-01-15T19:15:26.807,CWE-200;CWE-284,7.5
CVE-2025-0500,2025-01-15T19:15:27.003,CWE-295,7.5
CVE-2025-0501,2025-01-15T19:15:27.190,CWE-295,7.5
CVE-2025-0482,2025-01-15T20:15:28.863,CWE-1392;NVD-CWE-Other,7.3
CVE-2025-0483,2025-01-15T20:15:29.040,CWE-79;CWE-94,4.6
CVE-2025-0484,2025-01-15T20:15:29.227,CWE-266;CWE-285;NVD-CWE-noinfo,7.5
CVE-2025-0485,2025-01-15T20:15:29.400,CWE-79;CWE-94,6.1
CVE-2025-22146,2025-01-15T20:15:30.557,CWE-287,9.1
CVE-2025-0486,2025-01-15T21:15:14.960,CWE-74;CWE-89,9.8
CVE-2025-0487,2025-01-15T21:15:15.160,CWE-74;CWE-89,9.8
CVE-2025-0488,2025-01-15T21:15:15.380,CWE-74;CWE-89,8.8
CVE-2025-0489,2025-01-15T22:15:26.660,CWE-74;CWE-89,8.8
CVE-2025-0490,2025-01-15T22:15:26.820,CWE-74;CWE-89,8.8
CVE-2025-0491,2025-01-15T22:15:26.990,CWE-74;CWE-89,9.8
CVE-2025-0492,2025-01-15T22:15:27.157,CWE-404;CWE-476,7.5
CVE-2025-0215,2025-01-15T23:15:10.453,CWE-79,6.1
CVE-2025-22964,2025-01-15T23:15:10.650,CWE-89,8.1
CVE-2025-22976,2025-01-15T23:15:10.783,CWE-89,7.1
CVE-2025-0476,2025-01-16T00:15:25.217,CWE-1287,4.3
